73,6379,1.7070982
73,6383,1.630561
73,6564,1.6572157
73,6664,3.219338
73,6707,1.8133322
73,6708,3.04056
73,6755,3.0534797
73,6874,3.7052588
73,6887,2.8827007
73,7001,3.529234
73,7022,3.9107823
73,7090,3.307197
73,7099,3.6944351
73,7137,3.8961174
73,7235,3.5451343
73,7373,2.5031345
73,7802,3.9907367
73,8360,3.1298337
73,8368,3.4112098
73,8529,2.7300777
73,8636,3.6057165
73,8641,3.1048498
73,8784,3.5995646
73,8874,3.497354
73,8914,3.6891148
73,8949,3.6541295
73,26403,4.0592885
73,26547,3.0843318
73,27022,3.9482212
73,27317,3.5826185
73,27773,3.2135901
73,27831,3.2212203
73,30810,2.6868377
73,31878,3.3308132
73,33162,3.0561647
73,33794,3.7652588
73,34150,2.5478344
73,34437,3.5035634
73,37733,3.4483938
73,40278,3.3193939
73,40732,3.6610231
73,40815,3.6967077
73,43921,3.8467314
73,44199,3.602595
73,44397,1.5224748
73,44665,3.5117967
73,46322,4.093334
73,46335,1.8828111
73,46970,3.038293
73,47610,2.9001567
73,48043,3.6120133
73,48516,3.9365726
73,48696,3.6590889
73,48774,3.5069935
73,49272,3.7237558
73,51277,3.844776
73,52604,2.6804218
73,52722,2.822317
73,53318,3.7420895
73,53519,3.1869378
73,53550,3.03637
73,54001,3.469703
73,55052,3.8090343
73,55094,2.9251993
73,55290,3.5335188
73,58559,4.058221
73,60756,3.519224
73,61248,3.290496
73,64716,3.7028732
73,65514,3.8814054
73,67255,3.2665582
73,68159,3.563632
73,68952,2.997927
73,69844,3.848219
73,71745,2.0010886
73,72226,3.6217792
73,73023,3.768731
73,74458,3.700929
73,79057,3.0905778
73,79091,4.0867643
73,79132,3.7727323
73,79695,3.198304
73,80693,3.5120902
73,81562,3.3355951
78,16,3.8384557
78,34,3.8638563
78,47,3.9738753
78,150,3.9470303
78,193,3.022201
78,345,3.889788
78,508,3.75443
78,540,3.6516438
78,788,3.5984366
78,858,4.27104
78,1094,3.7911289
78,1206,4.062537
78,1222,4.1148767
78,1293,4.203787
78,1320,3.6354978
78,1345,3.8833961
78,1371,3.6906977
78,1374,3.9443574
78,1375,3.665448
78,1407,3.7647676
78,1552,3.8896878
78,1580,4.009049
78,1625,3.8427885
78,1644,3.588622
78,1676,3.595607
78,1680,3.8683977
78,1690,3.5329597
78,1717,3.6090865
78,1722,3.5622725
78,1732,3.8729634
78,1876,3.7000768
78,1997,3.887614
78,2011,3.733771
78,2107,3.5398228
78,2174,3.6563869
78,2231,3.9051096
78,2334,3.5437105
78,2353,3.918301
78,2393,3.7041237
78,2541,3.586196
78,2617,3.6448615
78,2700,3.6944664
78,2908,3.960477
78,2947,3.7736614
78,2987,3.684271
78,3052,3.762573
78,3077,3.878333
78,3082,3.8160877
78,3256,3.7839522
78,3273,3.5570538
78,3386,3.893509
78,3418,3.721332
78,3556,3.6655316
78,3617,3.644655
78,3623,3.5688794
78,3753,3.5848193
78,3755,3.5723095
78,3785,3.6884358
78,3908,3.3292806
78,3949,3.8949778
78,3967,3.9116213
78,3977,3.8236947
78,3979,3.2341647
78,3986,3.5966794
78,3994,3.6679678
78,4007,4.03901
78,4015,3.3675401
78,4018,3.6296535
78,4022,3.6771238
78,4025,3.6281996
78,4239,3.8265598
78,4270,3.0036755
78,4308,3.7184768
78,4367,3.622048
78,4369,3.8806086
78,4370,3.7113845
78,4388,2.9746978
78,4641,3.8332632
78,4643,3.529239
78,4718,3.578342
78,4744,3.333663
78,4973,4.1862073
78,4974,3.729832
78,5010,3.7115273
78,5219,3.8251677
78,5463,3.7464807
78,5502,3.9165576
78,5669,3.975037
78,5784,3.717563
78,5872,3.359344
78,5992,4.022147
78,6016,4.1517324
78,6058,3.025611
78,6502,3.8251588
78,6537,3.5163636
78,6552,4.296875
78,6564,3.0926764
78,6793,3.7662237
78,6888,3.4826102
78,7254,3.924741
78,7323,3.7504094
78,7458,3.7824259
78,7566,4.11523
78,8361,3.6651068
78,8464,3.8788106
78,8533,3.900421
78,8622,3.8538187
78,8644,3.9214413
78,8861,3.7069292
78,8874,3.8488905
78,8947,3.7836614
78,8972,3.836126
78,26614,3.8313591
78,26712,4.1672144
78,27831,3.794946
78,33166,4.249754
78,33794,4.1194983
78,34048,3.530264
78,36529,3.769136
78,38499,4.14872
78,39183,3.7847874
78,43679,3.5810633
78,44555,4.14035
78,46335,3.208719
78,46723,4.1800513
78,48774,3.8669333
78,49272,3.954516
78,50658,4.1927977
78,50740,4.1720057
78,50742,4.314625
78,51935,3.9502015
78,52767,4.147483
78,52952,4.1116796
78,54001,3.9249616
78,54272,3.8059847
78,56174,3.6791081
78,65130,3.6901226
78,68358,4.0500097
78,69757,3.9742424
78,79132,3.9906716
132,4312,3.9109788
132,4873,3.912542
132,4967,3.8513606
132,6003,4.3738413
132,6867,4.1373873
132,79132,4.083047
150,21,3.3199103
150,44199,3.142197
150,47610,3.0322208
150,49530,3.513853
150,54286,3.2590687
150,74458,3.288557
150,79132,3.3665612
157,32,3.5765324
157,34,3.4854755
157,50,4.0216646
157,208,2.4480176
157,316,2.9950395
157,344,2.521795
157,367,2.7671132
157,480,3.286733
157,541,3.6716676
157,1261,3.5405695
157,1291,3.5440307
157,1590,2.4812403
157,1682,3.5878808
157,1732,3.5993104
157,2025,2.9299603
157,2054,2.5527005
157,2167,3.3627987
157,2288,3.5284219
157,2382,1.7986779
157,2383,1.4333458
157,2455,3.2909665
157,2502,3.6353116
157,2628,2.6791577
157,2683,3.0028193
157,2710,2.77222
157,2810,3.9078388
157,3020,3.3631303
157,3113,1.9349504
157,3977,2.692326
157,4011,3.696313
157,4367,2.6187751
157,5146,3.7054822
157,5254,2.9302492
157,5349,3.5608346
157,5378,2.6509748
157,5418,3.4937136
157,5618,3.8536205
157,5679,3.4161308
157,6016,3.812906
157,6218,3.287384
157,6333,3.560721
157,6365,3.016685
157,6539,3.6064203
157,6874,3.5610847
157,6934,2.9437048
157,7022,3.8108895
157,7360,3.5967882
157,7454,2.462971
157,8157,3.2296875
157,8361,2.926362
157,8370,3.3191195
157,8644,3.3984966
157,8665,3.5182474
157,8874,3.4853315
157,8984,2.7823868
157,8985,1.8035836
157,27317,3.5367956
157,27801,2.8934066
157,31878,3.4758706
157,33493,3.5269632
157,33794,3.6676447
157,34150,2.7617776
157,45722,3.2272453
157,46723,3.8674014
157,48516,3.8097148
157,52328,2.8066459
157,52952,3.769217
157,53464,1.9984357
157,53519,3.3197105
157,53996,3.1513817
157,54286,3.5011637
157,54503,3.6324425
157,55721,4.0480556
157,55765,3.5071363
157,56174,3.1637297
157,57669,3.8344402
157,58295,3.4370902
157,59369,3.5377476
157,60069,3.6788306
157,62394,1.7756872
157,66097,3.6004748
157,66130,2.3828893
157,67255,3.3505764
157,69481,3.7080643
157,72171,3.2143152
157,74458,3.6433253
157,80463,3.82425
157,80489,3.7372484
199,44,2.7746687
199,319,3.6360726
199,778,3.8160212
199,1265,3.5945318
199,1625,3.6268384
199,1682,3.6731362
199,1704,3.9357142
199,2028,3.7631235
199,2231,3.6801062
199,2542,4.1281476
199,3147,3.7096963
199,3499,3.7746089
199,3948,3.55102
199,4963,3.7935548
199,4993,4.066435
199,4995,3.801589
199,6188,3.5399072
199,7001,3.5859091
199,7153,4.08101
199,7387,3.6632035
199,8641,3.6806593
199,8665,3.5992434
199,8950,3.7234998
199,26614,3.6067123
199,34162,3.593935
199,40732,3.7254398
199,52606,3.705859
199,53129,3.7007332
199,55118,3.7614324
199,56788,3.7054894
199,60756,3.756152
199,61132,3.5675879
199,62849,3.7767663
199,65133,3.4006717
199,66509,1.9929537
199,68159,3.5743701
199,68194,3.5269103
199,73211,3.6769423
199,76210,3.8852282
199,78209,3.556327
199,79132,3.747071
199,79134,2.9925084
199,80489,3.8447814
199,81562,3.5803916
199,81845,3.4536724
199,82459,3.8387773
199,82461,3.681298
380,3494,3.4296358
380,6548,2.7430506
380,6879,2.8661456
380,27904,3.4911613
380,34319,3.3551738
380,46322,4.208177
380,46335,2.1456103
380,49278,3.3847628
380,52245,2.9579866
380,52287,3.7653153
380,54281,4.034192
380,54331,3.6809692
380,54736,3.838557
380,55276,3.9189746
380,57640,3.7398071
380,58156,2.6134686
380,61024,3.9906437
380,62155,3.635985
380,62434,4.00165
380,63113,3.0738914
380,64839,3.896018
380,65230,2.808508
380,67267,3.7842865
380,67408,3.5979064
380,67734,2.0956113
380,68073,3.7119222
380,69278,3.3670173
380,69526,3.2437904
380,69606,3.7400815
380,69951,3.9830098
380,70565,2.832118
380,71254,3.1334198
380,71264,3.8314953
380,71466,4.0304933
380,71520,3.0815995
380,71530,2.8141503
380,72378,2.6283052
380,72641,3.9769819
380,73023,3.8323495
380,74275,3.570259
380,74458,3.7926168
380,74795,3.5367928
380,76093,3.8252735
380,76251,3.9960086
380,76293,3.8211634
380,78499,4.101881
380,79091,4.118662
380,79702,3.8990533
380,80219,3.8064873
380,80363,2.9571836
380,80463,4.0130906
380,80489,3.8857827
380,80693,3.6014836
380,81591,3.797947
380,82202,3.0296195
380,82459,3.8916607
426,1,3.3538089
426,2,2.7299283
426,32,3.543449
426,47,3.6387465
426,150,3.6063695
426,173,1.990418
426,318,4.0606465
426,356,3.5833077
426,377,3.4072618
426,527,3.865734
426,589,3.574282
426,593,3.8159788
426,733,2.6768425
426,780,2.630787
426,858,3.9292486
426,1090,3.6459846
426,1213,3.4465616
426,1221,3.9994242
426,1240,3.6074471
426,1246,3.1111302
426,1262,3.776666
426,1266,3.519884
426,1466,3.6225538
426,1573,3.2016833
426,1704,3.7558405
426,1721,3.0662396
426,1876,2.3636646
426,1917,2.0497417
426,1961,3.531093
426,1997,3.567828
426,2012,2.657856
426,2028,3.6658802
426,2324,3.6920106
426,2329,3.7824912
426,2459,3.1395705
426,2571,3.8807936
426,2706,3.0151033
426,2762,3.722125
426,2959,3.8058515
426,3114,3.3899443
426,3157,2.71561
426,3198,3.6600692
426,3751,3.0408049
426,3948,3.0293105
426,4011,3.6376522
426,4022,3.2340388
426,4306,3.2363179
426,4896,3.233496
426,4995,3.661143
426,5010,3.4091406
426,5218,3.27235
426,5266,2.7847767
426,5418,3.3583834
426,5459,2.6120744
426,5679,3.3252215
426,5816,3.270549
426,5956,3.064321
426,5995,3.9022772
426,6365,2.8499246
426,6537,2.6345727
426,6539,3.4681895
426,6880,2.0487552
426,6934,2.7212636
426,7143,3.2709079
426,7318,2.764037
426,7373,2.5270991
426,8132,3.930381
426,8360,3.392645
426,8368,3.290622
426,8636,3.6010118
426,8644,3.33614
426,8972,2.867449
426,30707,3.5163393
426,30894,1.970962
426,31696,2.575068
426,32587,3.6648827
426,33587,3.7002337
426,34048,2.3453236
426,38038,3.6196637
426,40815,3.5526617
426,41566,3.3530033
426,41569,2.983542
426,44191,3.6604962
426,45447,2.4868345
426,45722,3.0770433
426,46335,1.919245
426,46530,3.0897212
426,46578,3.689664
426,47610,3.0447812
426,48385,3.2066743
426,48394,3.5413861
426,48516,3.8681242
426,48518,3.0092053
426,48696,3.519759
426,48774,3.3662155
426,49272,3.6344628
426,49649,1.6117942
426,49822,3.3116884
426,50872,3.611492
426,51255,3.3438108
426,52281,3.038467
426,53125,3.0875225
426,53956,3.8207831
426,53972,3.2956953
426,53996,3.1683023
426,54001,3.4448252
426,54259,3.7100818
426,54286,3.4776137
426,54503,3.4659328
426,55110,3.532772
426,55118,3.6216695
426,55272,3.4667108
426,55290,3.385963
426,55872,2.109291
426,55995,2.109581
426,56174,2.938839
426,56757,2.787981
426,57368,2.265396
426,57640,3.4814553
426,58306,2.8023715
426,58559,3.9365137
426,59306,3.3690174
426,59315,3.6279745
426,59594,2.747545
426,59615,1.9982569
426,60040,2.5841095
426,60069,3.6664515
426,60072,2.8082826
426,60074,2.134501
426,60126,2.3249753
426,63082,3.9288151
426,64614,3.6436853
426,65261,3.9541583
426,65514,3.7378268
426,66335,3.5481882
426,67197,2.737249
426,67255,3.322034
426,68157,3.6855037
426,68358,3.7656553
426,68791,3.199145
426,68848,3.4024334
426,69644,3.6607852
426,69951,3.6876423
426,70286,3.6547074
426,70293,3.7652526
426,71135,3.7147338
426,71205,3.13755
426,71211,3.3435166
426,71248,3.4058547
426,71252,1.6496428
426,71254,2.9594903
426,72011,3.3091822
426,72395,3.5538614
426,72405,3.509556
426,72489,2.7784276
426,72641,3.7633402
426,73015,2.4192002
426,73017,2.7154841
426,73106,3.6901748
426,73321,3.5930247
426,73929,2.0077126
426,74452,2.4192467
426,74532,3.0720224
426,74545,3.5488844
426,74944,3.348848
426,76293,3.6046379
426,78499,3.9141023
426,79132,3.6744003
426,79134,2.1321123
426,81845,2.9872649
480,150,4.068777
480,158,3.5085945
480,180,3.72852
480,223,4.0391593
480,344,3.6944537
480,356,4.132394
480,455,3.2532263
480,474,4.1040316
480,485,3.5932178
480,500,3.8884954
480,595,4.004334
480,750,4.353587
480,778,4.137701
480,858,4.393855
480,1027,3.8254023
480,1028,4.0584455
480,1059,3.870803
480,1060,4.2193236
480,1080,4.0447655
480,1097,4.1479764
480,1206,4.1721935
480,1207,4.2105446
480,1240,4.0105557
480,1408,3.8450298
480,1499,2.5645463
480,1608,3.7925205
480,1639,3.7443616
480,1644,3.6290805
480,1680,3.9520726
480,1717,3.585388
480,1729,3.8400536
480,1732,3.981197
480,1784,4.0566144
480,1954,3.9000914
480,2001,3.5990212
480,2011,3.7440512
480,2058,4.0328603
480,2081,4.0491066
480,2082,3.3165684
480,2118,3.9635465
480,2161,3.8400419
480,2232,4.168668
480,2294,3.762264
480,2420,3.510789
480,2529,3.9706602
480,2671,3.8274295
480,2706,3.9221897
480,2797,4.0683737
480,2968,3.974408
480,2985,3.8839588
480,3168,4.0024557
480,3253,3.7010825
480,3256,3.8238337
480,3438,3.5411606
480,3698,3.689581
480,3717,3.5749905
480,3751,3.8620362
480,3755,3.6274962
480,3967,4.0047035
480,4246,3.779848
480,4270,2.8925
480,4621,3.322348
480,4638,3.7805448
480,4878,4.1364403
480,4901,4.076256
480,4963,4.155319
480,5010,3.7833242
480,5481,3.2591836
480,5903,3.968115
480,5989,4.193298
480,6365,3.848993
480,6373,3.6957364
480,7004,3.7228048
480,7143,3.9220576
480,7162,3.8598866
480,7362,3.8234684
480,7438,4.008312
480,7445,3.6447327
480,7458,3.8016176
480,8360,4.011529
480,8361,3.7124314
480,8369,3.1707652
480,8528,3.9062495
480,8783,3.8443568
480,8949,3.885493
480,27611,3.8783932
480,31685,3.9102154
480,33166,4.352703
480,33679,3.8006687
480,37731,4.486539
480,41566,3.7547688
480,45722,3.8499446
480,46970,3.9292758
480,46972,3.6537783
480,47610,3.8187525
480,52952,4.2300386
480,53972,3.7749426
480,55247,4.300476
480,56251,3.9975548
480,56782,4.3135853
480,59315,3.938891
480,63072,3.9617991
480,63113,3.6817558
480,63131,3.9259305
480,64969,3.961429
480,67255,3.8755767
480,67997,3.9578073
480,68954,4.233087
480,69306,3.7900867
480,70286,3.9626722
480,71264,4.1407757
480,73017,4.2326703
480,74458,4.121816
480,78349,3.142124
480,79132,4.0961485
480,79702,4.162569
480,80463,4.3378944
480,81562,3.932072
480,81845,3.77502
501,367,3.2150354
501,596,3.8716831
501,1136,4.287526
501,1203,4.2221303
501,1221,4.3321657
501,1265,3.8803346
501,1704,4.22014
501,1732,3.9726455
501,1791,3.6932282
501,2571,4.2809877
501,2701,2.004355
501,2761,4.1166406
501,2997,4.1135063
501,4306,4.0982037
501,4878,4.1265244
501,4963,4.095152
501,5319,4.0813413
501,5459,3.062473
501,5630,4.07816
501,5816,3.776092
501,7254,3.722376
501,7361,4.1909266
501,8644,3.9921043
501,8961,4.1392183
501,27706,3.7533927
501,31685,3.369327
501,31952,4.1121635
501,32031,3.6262267
501,33679,3.516596
501,34319,3.8327107
501,39446,3.7312367
501,41285,3.6556866
501,42197,3.7918918
501,47099,4.2392054
501,48877,3.3467188
501,51662,3.66187
501,53123,3.6536984
501,55577,3.7787797
501,55721,4.5197573
501,55820,4.1717906
501,56174,3.4083135
501,56367,4.1976867
501,56587,3.4572375
501,58559,4.421641
501,60074,3.1885874
501,62644,2.4473383
501,63062,3.4649286
501,63436,3.875722
501,64716,3.8889327
501,68205,3.9838755
501,69844,4.3117867
501,71899,4.2750535
501,72129,3.64252
501,72226,3.9400284
501,72395,3.8840337
501,72407,3.229708
501,72998,3.976094
501,74545,3.8852282
501,80549,4.045862
501,81535,3.0516262
501,81562,3.843499
501,81591,4.0200024
501,81845,3.5538595
529,17,3.6375537
529,25,3.567697
529,28,3.6708
529,36,3.587788
529,162,3.7680647
529,232,3.833031
529,300,3.4689884
529,306,4.027859
529,307,3.7116385
529,363,4.083539
529,475,3.7059708
529,508,3.309276
529,588,3.294822
529,838,3.4517362
529,910,3.6007812
529,968,3.7231534
529,1041,3.5739868
529,1066,3.896281
529,1148,3.9667215
529,1150,3.2622843
529,1189,3.6404147
529,1212,3.8559546
529,1238,3.634369
529,1243,3.4884984
529,1256,3.6393867
529,1273,3.2860198
529,1280,3.6763895
529,1361,3.7547407
529,1393,3.4821527
529,1449,3.6127577
529,1625,3.4458196
529,1635,3.7068367
529,1936,3.9331968
529,1955,3.4271364
529,1964,3.5376308
529,2176,3.5410578
529,2208,3.8101726
529,2580,3.4626532
529,2640,3.1802123
529,2973,3.7791154
529,3089,3.7177966
529,3317,3.5453603
529,3543,3.7350647
529,3730,3.859992
529,3911,3.5106947
529,3967,3.456574
529,3983,3.77425
529,4034,3.562748
529,4194,3.5077322
529,4211,3.6935842
529,4298,3.641576
529,4903,3.8091578
529,5339,3.2328348
529,5341,3.6750946
529,5385,3.7431066
529,6031,3.5408387
529,6247,3.5804832
529,6269,3.8901567
529,6296,3.5148425
529,6377,3.6912162
529,6385,3.720848
529,6724,3.7731712
529,6942,3.6403155
529,6953,3.288712
529,6985,3.7299097
529,6993,3.5130556
529,7064,3.9443636
529,7078,3.3307354
529,7135,3.6238499
529,7147,3.628375
529,7158,2.9010253
529,7698,3.8341198
529,7840,3.5549548
529,7941,3.3911943
529,7979,3.59908
529,8016,1.9795691
529,8638,3.7885513
529,8645,3.5895646
529,8970,3.598092
529,25825,3.6456451
529,33166,3.9224436
529,40583,3.509333
529,40819,3.6782076
529,44195,3.7132142
529,46976,3.4775002
529,53123,3.2739124
529,55814,3.7296636
529,56367,3.7720187
529,59018,2.5502312
529,60382,3.5159187
529,63876,3.687172
529,66371,3.4919267
529,78499,3.9322538
529,81845,2.9857929
547,125,3.275896
547,380,3.118041
547,1088,2.854795
547,1172,4.1215887
547,1332,3.2253618
547,1340,3.527881
547,1693,3.0294595
547,1734,3.7176185
547,2125,3.4461696
547,2863,3.6102037
547,3310,4.243784
547,3405,2.946651
547,3869,2.453617
547,4515,3.7711763
547,5729,2.0151763
547,6378,2.999394
547,6596,2.092801
547,7069,3.6855404
547,7154,3.492471
547,7396,2.8808093
547,8137,1.3794888
547,26313,4.038994
547,39183,3.7866163
547,49772,3.4340668
547,52973,2.3012397
547,54372,4.316762
547,55118,3.7821982
547,55247,3.7397847
547,55269,2.5590947
547,56286,1.404304
547,57368,2.0834303
547,58998,3.0168352
547,59018,2.0764635
547,59369,3.796176
547,60069,3.9051776
547,60382,3.5473037
547,60756,3.575376
547,60766,3.9546316
547,60943,3.7560868
547,61729,3.2836637
547,67734,1.6784606
547,69481,3.9828727
547,69757,3.676147
547,72641,4.0402336
547,72720,3.8290741
547,74458,3.8582134
547,74795,3.2634788
547,78499,4.1566677
547,79702,4.051511
547,80489,3.9006207
547,80862,3.4636574
547,81562,3.3237011
547,81591,3.8857162
547,81845,2.8482683
547,82459,3.9984694
624,383,3.2113216
624,1228,4.121252
624,2759,2.7623649
624,3552,3.7544887
624,3949,3.7375145
624,4262,3.686254
624,6016,4.018121
624,6936,2.8542457
624,7373,2.7918265
624,8949,3.691995
624,36401,2.412428
624,37727,2.0032625
624,50872,3.6814291
624,57640,3.734286
624,61352,3.0770612
624,67255,3.5776823
624,67734,1.9983938
624,68554,4.2159953
624,68954,4.009759
624,69481,3.9187694
624,69757,3.8464358
624,69951,3.9793146
624,71033,4.1429467
624,71248,3.6037312
624,71464,3.6221778
624,71466,4.0579844
624,71518,3.7034526
624,71530,2.793725
624,71732,3.3292406
624,72011,3.7227836
624,72224,3.7410758
624,72998,3.7920067
624,73015,2.6032348
624,73017,3.6118183
624,73266,3.5518606
624,73321,3.7189674
624,74458,3.8392105
624,74532,3.051746
624,74795,3.4991217
624,74916,3.3431234
624,75805,2.8862298
624,76077,3.0117645
624,76175,3.6932344
624,76251,3.966616
624,77421,3.484636
624,77561,2.7711456
624,77866,2.8029075
624,78034,2.8414295
624,78116,3.522917
624,79132,3.830177
624,79134,2.394361
624,79702,3.9211516
624,80219,3.8043962
624,80463,4.03374
624,80489,3.9059887
624,80549,3.8207874
624,80693,3.6060197
624,81591,3.7989938
624,81845,3.0521967
624,82202,2.9159422
624,82459,3.9015932
624,82461,3.751576
637,32,4.0203085
637,50,4.422063
637,318,4.566451
637,750,4.341012
637,858,4.4168262
637,1203,4.2919207
637,1221,4.3900576
637,3421,4.1335855
648,1394,3.5642724
648,3267,3.398298
648,6440,3.6608367
648,6711,3.5058231
648,63808,3.4744265
648,71156,3.478817
648,71429,3.5608957
648,74740,2.756693
648,77800,3.4571466
